
code	|	name	|	preferred name	|	taxid
1	|	Flavobacterium beibuense	|	 	|	657326
1	|	Thermotoga caldifontis	|	 	|	1508419
1	|	Thermotoga profunda	|	 	|	1508420
1	|	Betaproteobacteria bacterium	|	 	|	1891241
1	|	Sinorhizobium americanum	|	 	|	194963
1	|	Vagococcus lutrae	|	 	|	81947
1	|	Brevibacillus panacihumi	|	 	|	497735
1	|	Pseudobutyrivibrio sp.	|	 	|	2014367
1	|	Acholeplasma equifetale	|	 	|	264634
1	|	Acholeplasma hippikon	|	 	|	264636
1	|	Acholeplasma modicum	|	Haploplasma modicum	|	2150
1	|	Acidiphilium angustum	|	 	|	523
1	|	Alkaliphilus transvaalensis	|	 	|	114628
1	|	Anaerovibrio lipolyticus	|	 	|	82374
1	|	Bacillus bogoriensis	|	Alkalihalobacillus bogoriensis	|	246272
1	|	Brachyspira alvinipulli	|	 	|	84379
1	|	Crocinitomix catalasitica	|	 	|	184607
1	|	Eubacterium cellulosolvens	|	[Eubacterium] cellulosolvens	|	29322
1	|	Eubacterium desmolans	|	Agathobaculum desmolans	|	39484
1	|	Facklamia sourekii	|	Hutsoniella sourekii	|	87650
1	|	Fusobacterium perfoetens	|	 	|	852
1	|	Helicobacter pametensis	|	 	|	95149
1	|	Legionella fairfieldensis	|	 	|	45064
1	|	Legionella sainthelensi	|	 	|	28087
1	|	Mycobacterium genavense	|	 	|	36812
3	|	symbiont bacterium	|	 	|	 
1	|	Propionibacteriaceae bacterium	|	 	|	2021380
1	|	Blautia schinkii	|	 	|	180164
1	|	[Clostridium] aerotolerans	|	Lacrimispora aerotolerans	|	36832
1	|	Clostridium lundense	|	 	|	319475
1	|	Mitsuokella jalaludinii	|	 	|	187979
1	|	Proteiniclasticum ruminis	|	 	|	398199
1	|	Sharpea azabuensis	|	 	|	322505
1	|	Succinivibrio dextrinosolvens	|	 	|	83771
1	|	Tannerella sp.	|	 	|	2382127
1	|	Rhizobiales bacterium	|	Hyphomicrobiales bacterium	|	1909294
1	|	Gammaproteobacteria bacterium	|	 	|	1913989
1	|	Pelistega sp.	|	 	|	1954369
1	|	Nocardia nova	|	 	|	37330
1	|	Clostridium baratii	|	 	|	1561
1	|	Porticoccus hydrocarbonoclasticus	|	 	|	1073414
1	|	Polycyclovorans algicola	|	 	|	616992
1	|	Algiphilus aromaticivorans	|	 	|	382454
1	|	Borrelia hispanica	|	 	|	40835
1	|	Borrelia persica	|	 	|	44448
1	|	Defluviimonas sp.	|	 	|	1917965
1	|	Enterococcus sp.	|	 	|	35783
1	|	Clostridium argentinense	|	 	|	29341
1	|	Marinobacter similis	|	 	|	1420916
1	|	Bacillus tequilensis	|	 	|	227866
1	|	Ehrlichia muris	|	 	|	35795
1	|	Burkholderia andropogonis	|	Robbsia andropogonis	|	28092
1	|	Xenorhabdus cabanillasii	|	 	|	351673
1	|	Xenorhabdus szentirmaii	|	 	|	290112
1	|	Xenorhabdus sp.	|	 	|	51785
1	|	Magnetospirillum gryphiswaldense	|	 	|	55518
1	|	Zobellia uliginosa	|	 	|	143224
1	|	Rikenellaceae bacterium	|	 	|	2049048
1	|	Dyadobacter tibetensis	|	 	|	1211851
1	|	Bifidobacterium moukalabense	|	 	|	1333651
1	|	Mycobacterium gastri	|	 	|	1777
1	|	Criblamydia sequanensis	|	 	|	340071
1	|	Ochrobactrum rhizosphaerae	|	Brucella rhizosphaerae	|	571254
1	|	Bifidobacterium pullorum	|	 	|	78448
1	|	Bifidobacterium mongoliense	|	 	|	518643
1	|	Bifidobacterium actinocoloniiforme	|	 	|	638619
1	|	Bifidobacterium bohemicum	|	 	|	638617
1	|	Bifidobacterium saguini	|	 	|	762210
1	|	Bifidobacterium biavatii	|	 	|	762212
1	|	Bifidobacterium callitrichos	|	 	|	762209
1	|	Bifidobacterium reuteri	|	 	|	983706
1	|	Castellaniella defragrans	|	 	|	75697
1	|	Streptomyces scopuliridis	|	 	|	452529
1	|	Streptomyces exfoliatus	|	 	|	1905
1	|	Mycobacterium aromaticivorans	|	Mycolicibacterium aromaticivorans	|	318425
1	|	Pseudomonas cichorii	|	 	|	36746
1	|	Arcobacter cibarius	|	Aliarcobacter cibarius	|	255507
1	|	Luteimonas huabeiensis	|	 	|	1244513
1	|	Sulfitobacter guttiformis	|	 	|	74349
1	|	Sulfitobacter mediterraneus	|	 	|	83219
1	|	Aquimarina macrocephali	|	 	|	666563
1	|	Bacillus flexus	|	Priestia flexa	|	86664
1	|	Paenibacillus ehimensis	|	 	|	79264
1	|	Lysobacter capsici	|	 	|	435897
1	|	Chlamydia sp.	|	 	|	35827
1	|	Bacteroides reticulotermitis	|	 	|	1133319
1	|	Sciscionella sp.	|	 	|	2774085
1	|	Paracoccus yeei	|	 	|	147645
1	|	Halomonas zincidurans	|	 	|	1178777
1	|	Tomitella biformata	|	 	|	630403
1	|	Curtobacterium sp.	|	 	|	1869344
1	|	Carnobacterium alterfunditum	|	 	|	28230
1	|	Carnobacterium divergens	|	 	|	2748
1	|	Carnobacterium funditum	|	 	|	2752
1	|	Carnobacterium gallinarum	|	 	|	2749
1	|	Carnobacterium mobile	|	 	|	2750
1	|	Carnobacterium pleistocenium	|	 	|	181073
1	|	Helicobacter rodentium	|	 	|	59617
1	|	Kitasatospora azatica	|	 	|	58347
1	|	Kitasatospora mediocidica	|	 	|	58352
1	|	Roseivivax halodurans	|	 	|	93683
1	|	Roseivivax isoporae	|	 	|	591206
1	|	Streptacidiphilus oryzae	|	 	|	348818
1	|	Streptomyces yeochonensis	|	 	|	89050
1	|	Thermus tengchongensis	|	 	|	1214928
1	|	Kutzneria albida	|	 	|	43357
1	|	Flavobacterium succinicans	|	 	|	29536
1	|	Chryseobacterium haifense	|	Kaistella haifensis	|	421525
1	|	Corynebacterium falsenii	|	 	|	108486
3	|	Candidatus Synechococcus	|	 	|	 
1	|	Pseudoalteromonas lipolytica	|	 	|	570156
1	|	Flavobacterium aquatile	|	 	|	245
1	|	Schleiferia thermophila	|	 	|	884107
1	|	Microbulbifer sp.	|	 	|	1908541
1	|	Flavobacterium chungangense	|	 	|	554283
1	|	Candidatus Accumulibacter	|	 	|	327159
1	|	Pedobacter borealis	|	 	|	475254
1	|	Nonlabens marinus	|	 	|	930802
1	|	Photobacterium phosphoreum	|	 	|	659
1	|	Actibacterium mucosum	|	 	|	1087332
1	|	Candidatus Magnetobacterium	|	 	|	40118
1	|	Acetobacter aceti	|	 	|	435
1	|	Hylemonella gracilis	|	 	|	80880
1	|	Candidatus Phaeomarinobacter	|	 	|	1541445
1	|	Komagataeibacter intermedius	|	 	|	66229
1	|	Amycolatopsis lurida	|	 	|	31959
3	|	Weeksella sp.	|	 	|	 
1	|	Actibacterium sp.	|	 	|	1872125
1	|	Oceanobacillus sp.	|	 	|	1871622
1	|	Flavihumibacter sp.	|	 	|	1913981
3	|	Actinosporangium sp.	|	 	|	 
1	|	Glycomyces sp.	|	 	|	1913978
1	|	Saccharothrix sp.	|	 	|	1873460
1	|	Micromonospora parva	|	 	|	1464048
1	|	Microbispora rosea	|	 	|	58117
1	|	Streptomyces griseofuscus	|	 	|	146922
1	|	Lacinutrix sp.	|	 	|	1937692
1	|	[Scytonema hofmanni]	|	Scytonema hofmannii	|	34078
1	|	Falsirhodobacter sp.	|	 	|	2020864
1	|	Lysinibacillus sp.	|	 	|	1869345
1	|	Deinococcus phoenicis	|	 	|	1476583
1	|	Oceanicaulis sp.	|	 	|	1924941
1	|	Tolypothrix bouteillei	|	 	|	1246981
3	|	Ferriphaselus sp.	|	 	|	 
1	|	Zetaproteobacteria bacterium	|	 	|	2026807
1	|	Peptococcaceae bacterium	|	 	|	2052179
1	|	Desulfosporosinus sp.	|	 	|	157907
1	|	Deinococcus sp.	|	 	|	47478
1	|	Thermopetrobacter sp.	|	 	|	2268141
1	|	Cyanobium sp.	|	 	|	2164130
1	|	Neosynechococcus sphagnicola	|	 	|	1501145
1	|	Legionella norrlandica	|	 	|	1498499
1	|	Cronobacter sp.	|	 	|	1888169
1	|	Smithella sp.	|	 	|	2053614
1	|	Collinsella sp.	|	 	|	1965294
1	|	Planomicrobium sp.	|	 	|	1888204
1	|	bacterium UASB14	|	Candidatus Moduliflexus flocculans	|	1499966
1	|	bacterium UASB270	|	Candidatus Vecturithrix granuli	|	1499967
1	|	Methylibium sp.	|	 	|	2067992
1	|	Herbiconiux sp.	|	 	|	1871186
1	|	Massilia sp.	|	 	|	1882437
1	|	Methylotenera sp.	|	 	|	2051956
1	|	bacterium LF-3	|	 	|	1504823
1	|	Jeotgalibacillus sp.	|	 	|	1898383
1	|	Thermoanaerobacter sp.	|	 	|	1755
1	|	Ponticoccus sp.	|	Ponticoccus sp. (in: Proteobacteria)	|	1925025
2	|	Porphyromonadaceae COT-184_OH4590	|	Porphyromonadaceae bacterium COT-184 OH4590	|	1517682
1	|	Chloroflexus sp.	|	 	|	1904827
1	|	Mobilicoccus sp.	|	 	|	2034349
1	|	Tessaracoccus sp.	|	 	|	1971211
1	|	Kingella sp.	|	 	|	2020713
1	|	bacterium YEK0313	|	 	|	1522316
1	|	bacterium SIT7	|	Nigerium massiliense	|	1522317
1	|	Modestobacter sp.	|	 	|	1873466
1	|	Phaeodactylibacter xiamenensis	|	 	|	1524460
1	|	Planococcus sp.	|	Planococcus sp. (in: Bacteria)	|	1871321
1	|	Candidatus Atelocyanobacterium	|	 	|	1453359
1	|	Rickettsiales bacterium	|	 	|	2026788
1	|	Thalassospira australica	|	 	|	1528106
1	|	Cryobacterium sp.	|	 	|	1926290
1	|	Maribius sp.	|	 	|	1897615
1	|	Desulfotomaculum sp.	|	 	|	41211
1	|	Achromobacter sp.	|	 	|	134375
1	|	Kozakia baliensis	|	 	|	153496
1	|	Thalassotalea sp.	|	 	|	1897616
1	|	Thermoactinomyces sp.	|	 	|	2025
1	|	Anoxybacillus sp.	|	 	|	1872573
1	|	Desulfobulbus sp.	|	 	|	895
1	|	Sporocytophaga myxococcoides	|	 	|	153721
1	|	Sulfurospirillum sp.	|	 	|	2053622
1	|	Aquabacterium sp.	|	 	|	1872578
1	|	Methylomonas denitrificans	|	 	|	1538553
1	|	Nitrosomonas sp.	|	 	|	42353
1	|	Myxosarcina sp.	|	 	|	52606
1	|	Mollicutes bacterium	|	 	|	37628
1	|	Aeromonas sp.	|	 	|	647
1	|	Xanthomonadaceae bacterium	|	 	|	1926873
1	|	Belnapia sp.	|	 	|	1883106
1	|	Lactobacillus sp.	|	 	|	1591
1	|	Helicobacter sanguini	|	Helicobacter saguini	|	1548018
1	|	Helicobacter sp.	|	 	|	218
1	|	Sphingomonas taxi	|	 	|	1549858
1	|	Sphingobacteriaceae bacterium	|	 	|	2021370
3	|	marine actinobacterium	|	 	|	 
3	|	Gallibacterium genomosp.	|	 	|	 
1	|	Flavobacteria bacterium	|	Flavobacteriia bacterium	|	2044941
1	|	Magnetococcus marinus	|	 	|	1124597
1	|	Corynebacterium imitans	|	 	|	156978
1	|	Coprobacter sp.	|	 	|	1941478
1	|	Kirrobacter mercurialis	|	Croceibacterium mercuriale	|	1572751
1	|	Terrisporobacter sp.	|	 	|	1965305
1	|	Leisingera sp.	|	 	|	1879318
1	|	Ruegeria sp.	|	 	|	1879320
1	|	Tateyamaria sp.	|	 	|	1929288
1	|	Halocynthiibacter sp.	|	 	|	1979210
1	|	Sphaerochaeta globosa	|	 	|	1131703
1	|	Sphaerochaeta pleomorpha	|	 	|	1131707
1	|	Cedecea neteri	|	 	|	158822
1	|	Cohnella sp.	|	 	|	1883426
1	|	Dechloromonas aromatica	|	 	|	259537
1	|	Desulfonatronum thiodismutans	|	 	|	159290
1	|	Burkholderia sacchari	|	Paraburkholderia sacchari	|	159450
1	|	Thiobacillus prosperus	|	Acidihalobacter prosperus	|	160660
1	|	Paenibacillus borealis	|	 	|	160799
1	|	Thermodesulfobacterium hydrogeniphilum	|	 	|	161156
1	|	Erythrobacter sp.	|	 	|	1042
1	|	Corynebacterium camporealensis	|	 	|	161896
1	|	Corynebacterium singulare	|	 	|	161899
1	|	Anabaena sp.	|	 	|	1167
1	|	Crocosphaera watsonii	|	 	|	263511
1	|	Colwellia psychrerythraea	|	 	|	28229
1	|	Paenibacillus stellifer	|	 	|	169760
1	|	Brevibacterium linens	|	 	|	1703
1	|	Oerskovia turbata	|	 	|	1713
1	|	Oceanobacillus picturae	|	 	|	171693
1	|	Brevundimonas nasdae	|	 	|	172043
1	|	Elizabethkingia miricola	|	 	|	172045
1	|	Corynebacterium variabile	|	 	|	1727
1	|	Eubacterium limosum	|	 	|	1736
1	|	Streptococcus sinensis	|	 	|	176090
1	|	Desulfobacterium autotrophicum	|	Desulforapulum autotrophicum	|	2296
1	|	Desulfotalea psychrophila	|	 	|	84980
1	|	Acetobacter malorum	|	 	|	178901
1	|	Oscillatoria nigro-viridis	|	 	|	482564
1	|	Mycobacterium farcinogenes	|	Mycolicibacterium farcinogenes	|	1802
1	|	Streptomonospora alba	|	 	|	183763
1	|	Candidatus Baumannia	|	 	|	198346
1	|	Actinoplanes utahensis	|	 	|	1869
1	|	Alkalilimnicola ehrlichii	|	 	|	351052
1	|	Streptomyces atratus	|	 	|	1893
1	|	Bacillus aquimaris	|	Rossellomorea aquimaris	|	189382
1	|	Streptomyces fradiae	|	 	|	1906
1	|	Streptomyces glaucescens	|	 	|	1907
1	|	Corynebacterium atypicum	|	 	|	191610
1	|	Streptomyces scabiei	|	 	|	1930
1	|	Streptomyces aureus	|	 	|	193461
1	|	Chlorobium tepidum	|	Chlorobaculum tepidum	|	1097
1	|	Haematobacter massiliensis	|	 	|	195105
1	|	Streptomyces sclerotialus	|	 	|	1957
1	|	Burkholderia sordidicola	|	Caballeronia sordidicola	|	196367
1	|	Streptomyces cellulosae	|	 	|	1968
1	|	Thermosynechococcus elongatus	|	Thermosynechococcus vestitus	|	146786
1	|	Microtetraspora glauca	|	 	|	1996
1	|	Streptosporangium amethystogenes	|	 	|	2002
1	|	Campylobacter mucosalis	|	 	|	202
1	|	Actinobacillus equuli	|	 	|	718
1	|	Saccharophagus degradans	|	 	|	86304
1	|	Trichodesmium erythraeum	|	 	|	1206
1	|	Tannerella forsythia	|	 	|	28112
1	|	Alteromonas marina	|	 	|	203795
1	|	Pimelobacter simplex	|	 	|	2045
1	|	Sulfurihydrogenibium azorense	|	 	|	309806
1	|	Candidatus Koribacter	|	 	|	658061
1	|	Herminiimonas arsenicoxydans	|	 	|	204773
1	|	Neptuniibacter caesariensis	|	 	|	207954
1	|	Amycolatopsis vancoresmycina	|	 	|	208444
1	|	Allokutzneria albata	|	 	|	211114
1	|	Shewanella oneidensis	|	 	|	70863
1	|	Vibrio fortis	|	 	|	212667
1	|	Halomonas campaniensis	|	 	|	213554
1	|	Ruminococcus champanellensis	|	 	|	1161942
1	|	Pseudomonas rhizosphaerae	|	 	|	216142
1	|	Croceibacter atlanticus	|	 	|	313588
1	|	Helicobacter muridarum	|	 	|	216
1	|	Stenotrophomonas rhizophila	|	 	|	216778
1	|	Bacillus vietnamensis	|	Rossellomorea vietnamensis	|	218284
1	|	Aeromonas simiae	|	 	|	218936
1	|	Micromonospora sp.	|	 	|	1876
1	|	Jeotgalibacillus campisalis	|	 	|	220754
1	|	Treponema putidum	|	 	|	221027
1	|	Oceanobacillus iheyensis	|	 	|	182710
1	|	Mastigocladopsis repens	|	 	|	221287
1	|	Mannheimia succiniciproducens	|	[Mannheimia] succiniciproducens	|	157673
1	|	Neorickettsia sennetsu	|	 	|	951
1	|	Kocuria marina	|	 	|	223184
1	|	Chromohalobacter japonicus	|	 	|	223900
1	|	Aquifex aeolicus	|	 	|	63363
1	|	Shewanella piezotolerans	|	 	|	404011
1	|	Marinobacter adhaerens	|	 	|	1033846
1	|	Pseudomonas batumici	|	 	|	226910
1	|	Chlamydophila caviae	|	Chlamydia caviae	|	83557
1	|	Nitrosomonas europaea	|	 	|	915
1	|	Beijerinckia mobilis	|	 	|	231434
1	|	Halomonas alkaliantarctica	|	 	|	232346
1	|	Thermoanaerobacter kivui	|	 	|	2325
1	|	Haemophilus ducreyi	|	[Haemophilus] ducreyi	|	730
1	|	Solemya velum	|	 	|	13268
1	|	Candidatus Solibacter	|	 	|	332162
1	|	Streptacidiphilus jiangxiensis	|	 	|	235985
1	|	Chryseobacterium formosense	|	 	|	236814
1	|	Candidatus Scalindua	|	 	|	236756
1	|	Pseudomonas alkylphenolia	|	Pseudomonas alkylphenolica	|	237609
1	|	Acidobacterium capsulatum	|	 	|	33075
1	|	Verrucomicrobium spinosum	|	 	|	2736
1	|	Anabaena variabilis	|	Trichormus variabilis	|	264691
1	|	Fervidobacterium islandicum	|	 	|	2423
1	|	Pseudomonas lutea	|	 	|	243924
3	|	Candidatus Caedibacter	|	 	|	 
1	|	Labrenzia alexandrii	|	Roseibium alexandrii	|	388408
1	|	Dichelobacter nodosus	|	 	|	870
1	|	Ruegeria pomeroyi	|	 	|	89184
1	|	Nocardia farcinica	|	 	|	37329
3	|	marine gamma	|	 	|	 
1	|	Gloeobacter violaceus	|	 	|	33072
1	|	Chroococcidiopsis thermalis	|	 	|	54299
1	|	Chromobacterium subtsugae	|	 	|	251747
1	|	Oceanicola batsensis	|	Pseudooceanicola batsensis	|	314255
1	|	Psychrobacter arcticus	|	 	|	334543
1	|	Verrucosispora maris	|	Micromonospora maris	|	1003110
1	|	Chlamydophila felis	|	Chlamydia felis	|	83556
1	|	Methylobacillus flagellatus	|	 	|	405
1	|	Vibrio ponticus	|	 	|	265668
1	|	Rubrobacter xylanophilus	|	 	|	49319
1	|	Chryseobacterium antarcticum	|	Kaistella antarctica	|	266748
1	|	Chryseobacterium jeonii	|	Kaistella jeonii	|	266749
1	|	Chelativorans sp.	|	 	|	2203393
1	|	Kineococcus radiotolerans	|	 	|	131568
1	|	Nitrincola lacisaponensis	|	 	|	267850
1	|	Paenibacillus wynnii	|	 	|	268407
1	|	Ehrlichia canis	|	 	|	944
1	|	Cytophaga hutchinsonii	|	 	|	985
1	|	Methylomicrobium alcaliphilum	|	Methylotuvimicrobium alcaliphilum	|	271065
1	|	Anabaena cylindrica	|	 	|	1165
1	|	Leptolyngbya boryana	|	 	|	1184
1	|	Bacillus halodurans	|	Halalkalibacterium halodurans	|	86665
1	|	Wolinella succinogenes	|	 	|	844
1	|	Microbacterium oleivorans	|	 	|	273677
1	|	Synergistes jonesii	|	 	|	2754
1	|	Thermus filiformis	|	 	|	276
1	|	Diplosphaera colitermitum	|	Geminisphaera colitermitum	|	1148786
1	|	Terriglobus sp.	|	 	|	1889013
1	|	Collimonas arenae	|	 	|	279058
1	|	Novosphingobium aromaticivorans	|	 	|	48935
1	|	Desulfuromonas acetoxidans	|	 	|	891
1	|	Cobetia marina	|	 	|	28258
1	|	Streptomyces flavovariabilis	|	 	|	284031
1	|	Herbidospora cretacea	|	 	|	28444
1	|	Streptomyces xylophagus	|	 	|	285514
1	|	Streptomyces fulvoviolaceus	|	 	|	285535
1	|	Aurantimonas manganoxydans	|	 	|	651183
1	|	Amycolatopsis rifamycinica	|	 	|	287986
1	|	Renibacterium salmoninarum	|	 	|	1646
1	|	Thermoanaerobacterium saccharolyticum	|	 	|	28896
1	|	Chlorobium limicola	|	 	|	1092
1	|	Chlorobium phaeobacteroides	|	 	|	1096
1	|	Chlorobium phaeovibrioides	|	 	|	1094
1	|	Citrobacter koseri	|	 	|	545
1	|	Jannaschia sp.	|	 	|	1966345
1	|	Prosthecochloris aestuarii	|	 	|	1102
1	|	Erythrobacter vulgaris	|	Qipengyuania vulgaris	|	291985
1	|	Symbiobacterium thermophilum	|	 	|	2734
1	|	Cyanobacterium stanieri	|	 	|	102235
1	|	Cyanobium gracile	|	 	|	59930
1	|	[Clostridium] celerecrescens	|	Lacrimispora celerecrescens	|	29354
1	|	Alkaliphilus metalliredigens	|	 	|	208226
1	|	Xanthomonas albilineans	|	 	|	29447
1	|	Brachyspira aalborgi	|	 	|	29522
1	|	Photobacterium profundum	|	 	|	74109
1	|	Fischerella muscicola	|	 	|	92938
1	|	Chryseobacterium vrystaatense	|	 	|	307480
1	|	Tepidimonas taiwanensis	|	 	|	307486
1	|	Coprothermobacter proteolyticus	|	 	|	35786
1	|	Dictyoglomus thermophilum	|	 	|	14
1	|	Thermomicrobium roseum	|	 	|	500
1	|	Salinibacter ruber	|	 	|	146919
3	|	Acaryochloris sp.	|	 	|	 
1	|	Agrobacterium vitis	|	 	|	373
1	|	Polynucleobacter necessarius	|	 	|	576610
1	|	Janibacter sp.	|	 	|	1870928
1	|	Psychroflexus torquis	|	 	|	57029
1	|	Robiginitalea biformata	|	 	|	252307
1	|	Microscilla marina	|	 	|	1027
3	|	Lyngbya sp.	|	 	|	 
1	|	Nodularia spumigena	|	 	|	70799
1	|	Lentisphaera araneosa	|	 	|	256847
1	|	Erythrobacter litoralis	|	 	|	39960
1	|	Blastopirellula marina	|	 	|	124
1	|	Fulvimarina pelagi	|	 	|	217511
1	|	Oceanicola granulosus	|	 	|	252302
1	|	Parvularcula bermudensis	|	 	|	208216
1	|	Roseobacter sp.	|	 	|	1907202
1	|	Pelagibaca bermudensis	|	Salipiger bermudensis	|	344736
1	|	Maritimibacter alkaliphilus	|	 	|	404236
1	|	Idiomarina baltica	|	 	|	190892
1	|	Nitrococcus mobilis	|	 	|	35797
1	|	Reinekea blandensis	|	 	|	374838
1	|	Congregibacter litoralis	|	 	|	393662
1	|	Photobacterium angustum	|	 	|	661
1	|	Shewanella benthica	|	 	|	43661
1	|	Bacillus cytotoxicus	|	 	|	580165
1	|	Geobacter daltonii	|	Geotalea daltonii	|	1203471
1	|	Herpetosiphon aurantiacus	|	 	|	65
1	|	Microbispora sp.	|	 	|	1898321
1	|	Thiomicrospira crunogena	|	Hydrogenovibrio crunogenus	|	39765
1	|	Prochlorothrix hollandica	|	 	|	1223
1	|	Sphingopyxis alaskensis	|	 	|	117207
1	|	Shewanella denitrificans	|	 	|	192073
1	|	Shewanella frigidimarina	|	 	|	56812
1	|	Mycobacterium rufum	|	 	|	318424
1	|	Clostridium sulfidigenes	|	 	|	318464
1	|	Paracoccus denitrificans	|	 	|	266
1	|	Chlorobium luteolum	|	Pelodictyon luteolum	|	1100
2	|	Nonlabens sediminis	|	Nonlabens tegetincola	|	323273
1	|	Deinococcus geothermalis	|	 	|	68909
1	|	Campylobacter sputorum	|	 	|	206
1	|	Pedosphaera parvula	|	 	|	1032527
1	|	Nitrobacter hamburgensis	|	 	|	912
1	|	Nitrobacter winogradskyi	|	 	|	913
1	|	Nitrosospira multiformis	|	 	|	1231
1	|	Shewanella loihica	|	 	|	359303
1	|	Aeromonas tecta	|	 	|	324617
1	|	Pelodictyon phaeoclathratiforme	|	 	|	34090
1	|	Psychroserpens mesophilus	|	 	|	325473
3	|	Coxiella endosymbiont	|	 	|	 
1	|	Shewanella amazonensis	|	 	|	60478
1	|	Sulfurimonas denitrificans	|	 	|	39766
1	|	Frankia alni	|	 	|	1859
1	|	Chloroflexus aggregans	|	 	|	152260
1	|	Bifidobacterium crudilactis	|	 	|	327277
1	|	Acaryochloris marina	|	 	|	155978
1	|	Amycolatopsis jejuensis	|	 	|	330084
3	|	Candidatus Nitrospira	|	 	|	 
1	|	Simkania negevensis	|	 	|	83561
1	|	Clostridium drakei	|	 	|	332101
1	|	Bacillus okhensis	|	Alkalihalobacillus okhensis	|	333138
1	|	Sporosarcina koreensis	|	 	|	334735
1	|	Nitrosomonas eutropha	|	 	|	916
1	|	Syntrophomonas wolfei	|	 	|	863
1	|	Syntrophobacter fumaroxidans	|	 	|	119484
1	|	Catenuloplanes japonicus	|	 	|	33876
1	|	Pelobacter carbinolicus	|	Syntrophotalea carbinolica	|	19
1	|	Pelobacter propionicus	|	 	|	29543
1	|	Rhodoferax ferrireducens	|	 	|	192843
1	|	Streptomyces galbus	|	 	|	33898
1	|	Bifidobacterium thermophilum	|	 	|	33905
1	|	Halomonas smyrnensis	|	 	|	720605
1	|	Actinobacillus succinogenes	|	 	|	67854
1	|	Paracoccus versutus	|	 	|	34007
1	|	Bordetella petrii	|	 	|	94624
1	|	Exiguobacterium mexicanum	|	 	|	340146
1	|	Chlorobium chlorochromatii	|	 	|	337090
1	|	Magnetospirillum magneticum	|	 	|	84159
1	|	Burkholderia oklahomensis	|	 	|	342113
1	|	Pseudoalteromonas atlantica	|	 	|	288
1	|	Sodalis glossinidius	|	 	|	63612
1	|	Empedobacter falsenii	|	 	|	343874
1	|	Planctomyces maris	|	Gimesia maris	|	122
1	|	Kutzneria sp.	|	 	|	1930788
1	|	Geobacter pickeringii	|	 	|	345632
1	|	Halorhodospira halophila	|	 	|	1053
1	|	Desulfotomaculum reducens	|	Desulforamulus reducens	|	59610
1	|	Micavibrio aeruginosavorus	|	 	|	349221
1	|	Hahella chejuensis	|	 	|	158327
1	|	Yersinia frederiksenii	|	 	|	29484
1	|	Yersinia mollaretii	|	 	|	33060
1	|	Yersinia bercovieri	|	 	|	634
1	|	Alkaliphilus oremlandii	|	 	|	461876
1	|	Burkholderia dolosa	|	 	|	152500
1	|	Geobacter uraniireducens	|	Geotalea uraniireducens	|	351604
1	|	Acidothermus cellulolyticus	|	 	|	28049
1	|	Pyramidobacter piscolens	|	 	|	638849
1	|	Micromonospora chokoriensis	|	 	|	356851
1	|	Cronobacter helveticus	|	Franconibacter helveticus	|	357240
1	|	Dactylosporangium aurantiacum	|	 	|	35754
1	|	Psychromonas ingrahamii	|	 	|	357794
1	|	Roseiflexus sp.	|	 	|	2562120
1	|	Clostridium phytofermentans	|	Lachnoclostridium phytofermentans	|	66219
1	|	Bacillus thermoamylovorans	|	Caldibacillus thermoamylovorans	|	35841
1	|	Streptomyces olindensis	|	 	|	358823
1	|	Nonomuraea candida	|	 	|	359159
1	|	Campylobacter hominis	|	 	|	76517
1	|	Ochrobactrum sp.	|	 	|	42190
1	|	Arthrobacter phenanthrenivorans	|	Pseudarthrobacter phenanthrenivorans	|	361575
1	|	Streptomyces vietnamensis	|	 	|	362257
1	|	Flavobacterium reichenbachii	|	 	|	362418
1	|	Chryseobacterium taiwanense	|	 	|	363331
1	|	Polaromonas naphthalenivorans	|	 	|	216465
1	|	Ramlibacter tataouinensis	|	 	|	94132
1	|	Haematobacter missouriensis	|	 	|	366616
1	|	Yersinia similis	|	 	|	367190
1	|	Phycicoccus jejuensis	|	 	|	367299
1	|	Rhodobacterales bacterium	|	 	|	1948890
1	|	Wigglesworthia glossinidia	|	 	|	51229
1	|	Pelotomaculum thermopropionicum	|	 	|	110500
1	|	Aureimonas altamirensis	|	 	|	370622
1	|	Erwinia typographi	|	 	|	371042
1	|	Mastigocoleus testarum	|	 	|	996925
1	|	Rhodobacter sp.	|	 	|	1062
1	|	Halothermothrix orenii	|	 	|	31909
1	|	Rivularia sp.	|	Rivularia sp. (in: Bacteria)	|	2047365
1	|	Baumannia cicadellinicola	|	Candidatus Baumannia cicadellinicola	|	186490
1	|	Roseobacter denitrificans	|	 	|	2434
1	|	Clostridium algidicarnis	|	 	|	37659
1	|	Flavobacterium johnsoniae	|	 	|	986
1	|	Paracoccus halophilus	|	 	|	376733
1	|	Chlorobium ferrooxidans	|	 	|	84205
1	|	Flavobacterium hibernum	|	 	|	37752
1	|	Stigmatella aurantiaca	|	 	|	41
1	|	Gemmatimonas aurantiaca	|	 	|	173480
1	|	Fervidobacterium nodosum	|	 	|	2424
1	|	Verrucomicrobiae bacterium	|	 	|	2499141
1	|	Helicobacter acinonychis	|	 	|	212
1	|	Bartonella tribocorum	|	 	|	85701
1	|	Corynebacterium minutissimum	|	 	|	38301
1	|	Roseiflexus castenholzii	|	 	|	120962
1	|	Methylophilales bacterium	|	 	|	2546201
1	|	Pseudomonas entomophila	|	 	|	312306
